都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
261017,2670101530,京都府,京都市北区,ベストライフ京都北大路,ベストライフキョウトキタオオジ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府京都市北区大宮西山ノ前町31,,35.057564400000000,135.740698100000000,075-492-1770,075-492-1780,4120101060869,株式会社ベストライフ西日本,2670101530,,,,,,,,
261017,2670101621,京都府,京都市北区,チャームスイート京都紫野,チャームスイートキョウトムラサキノ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府京都市北区紫野十二坊町３３−２,,35.037103200000000,135.738761300000000,075-467-5011,075-467-5012,5120001109492,株式会社チャーム・ケア・コーポレーション,2670101621,,,0,http://www.charmcc.jp/home/charmsuite_murasakino,,,,
261025,2670200878,京都府,京都市上京区,洛和ホームライフ御所北,ラクワホームライフゴショキタ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府京都市上京区安楽小路町４１８－１,,35.033065000000000,135.756171399999970,075-411-9550,075-414-6169,2130005004188,医療法人社団　洛和会,2670200878,,,44,,,,,
261025,2670201074,京都府,京都市上京区,チャームスイート京都立本寺,チャームスイートキョウトリュウホンジ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,七本松通仁和寺街道上る一番町107番地,,35.024249999999990,135.738661999999980,075-461-6180,075-461-6181,5120001109492,㈱チャーム・ケア・コーポレーション,2670201074,,,0,http://www.charmcc.jp,,,,
261041,2670301452,京都府,京都市中京区,チャームプレミア京都烏丸六角,チャームプレミアキョウトカラスマロッカク,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,六角通烏丸東入ル堂之前町245番１,,35.007005600000000,135.760132300000000,075-253-6101,075-253-6115,5120001109492,株式会社チャーム・ケア・コーポレーション,2670301452,,,0,https://www.charmcc.jp/home/charmpremier_kyotokarasumarokkaku/,,,,
261041,2670300942,京都府,京都市中京区,ローズライフ京都,ローズライフキョウト,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,壬生東高田町1番23,,34.998423671939110,135.735715166409400,075-323-0321,075-323-0327,2120001151225,ＡＬＳＯＫライフサポート株式会社,2670300942,,,0,https://www.roselife.jp/kyoto/,,,,
261041,2670301114,京都府,京都市中京区,洛和ホームライフ室町六角,ラクワホームライフムロマチロッカク,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府京都市中京区六角通室町西入玉蔵町129-1,,36.204824000000000,138.252924000000000,075-222-0511,075-222-0513,2130005004188,医療法人社団洛和会,2670301114,,,0,http://www.rakuwa.or.jp/,,,,
261084,2670701867,京都府,京都市右京区,グランメゾン迎賓館京都桂川,グランメゾンゲイヒンカンキョウトカツラガワ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,梅津神田町48グランメゾン迎賓館京都桂川,グランメゾン迎賓館京都桂川,35.000786300000000,135.710331900000030,075-873-5155,075-283-1466,6130001049209,株式会社グランユニライフケアサービス,2670701867,,,62,http://www.grand-maison.jp/kyoto/katsuragawa/,,,,
261084,2670702626,京都府,京都市右京区,スーパー・コート京・西京極,スーパーコートキョウニシキョウゴク,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府京都市右京区西京極畔勝町55スーパー・コート京・西京極,スーパー・コート京・西京極,34.994129716233410,135.722458802516140,075-325-4870,075-325-4890,9120001044281,株式会社スーパー・コート,2670702626,,,0,https://www.supercourt.jp/,,,,
261084,2670702105,京都府,京都市右京区,介護付有料老人ホーム　プレザンメゾン京都宇多野,カイゴツキユウリョウロウジンホーム　プレザンメゾンキョウトウタノ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都市右京区宇多野福王子町48-1,,35.028963200000000,135.708880200000000,075-467-0321,075-467-0331,5120001101680,株式会社ケア２１,2670702105,,,0,https://www.tanoshii-ie.jp/single081/,,,,
261092,2670917976,京都府,京都市伏見区,スーパー・コート京・藤森,スーパー・コートキョウフジノモリ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都市伏見区深草池ノ内町11-3,,34.956122100000000,135.763843800000000,075-646-3285,075-646-3286,9120001044281,株式会社スーパー・コート,2670917976,,,,https://www.supercourt.jp/,,,,
261106,2674101163,京都府,京都市山科区,洛和ホームライフ四ノ宮,ラクワホームライフシノミヤ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府京都市山科区四ノ宮岩久保町21-1,,34.991589600000000,135.826045600000040,075-502-7370,075-502-7371,2130005004188,医療法人社団　洛和会,2674101163,,,41,http://ｗｗｗ.rakuwa.or.jp/,,,,
261106,2674101320,京都府,京都市山科区,洛和ホームライフみささぎ,ラクワホームライフミササギ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府京都市山科区御陵上御廟野町５番地１洛和ホームライフみささぎ,洛和ホームライフみささぎ,34.994529994719045,135.805611831929240,075-582-8522,075-502-4044,2130005004188,医療法人社団洛和会,2674101320,,,40,http://www.rakuwa.or.jp/,,,,
261106,2674101296,京都府,京都市山科区,洛和ホームライフ山科東野,ラクワホームライフヤマシナヒガシノ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,東野北井ノ上町11-2,,34.981871200000000,135.822626400000000,075-582-8811,075-582-8810,2130005004188,医療法人社団　洛和会,2674101296,,,58,http://www.rakuwa.or.jp/care/ch/higashino.html,,,,
261114,2674001009,京都府,京都市西京区,CharmSuite（チャームスイート）京都桂坂,チャームスイート　キョウトカツラザカ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府京都市西京区大枝沓掛町２番地６,,34.977110700000000,135.666496199999980,０７５－３３３－１５７５,０７５－３３３－１５７６,5120001109492,株式会社チャーム･ケア･コーポレーション,2674001009,,,0,http://www.charmcc.jp,,,,
262021,2672700677,京都府,舞鶴市,特定施設入居者生活介護ｸﾞﾗﾝﾏｰﾚせいほう,トクテイシセツニュウキョシャセイカツカイゴグランマーレセイホウ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府舞鶴市字引土19-5,,35.441690100000000,135.328829400000000,0773-78-3253,0773-78-3258,3140005017171,社会医療法人社団正峰会,2672700677,,,37,https://seihoukai-grp.jp/,,,,
262021,2672700701,京都府,舞鶴市,サービス付き高齢者向け住宅　　あっぷるハウス,サービスツキコウレイシャムケジュウタク　　アップルハウス,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府舞鶴市田中町15-11あっぷるハウス,あっぷるハウス,35.483154400000000,135.418376100000000,0773-62-2455,0773-64-1800,2130001043801,株式会社メタルエッグ,2672700701,,,0,,,,,
262021,2672700693,京都府,舞鶴市,サービス付き高齢者向け住宅ココ・ガーデン,サービスツキコウレイシャムケジュウタクココ・ガーデン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府舞鶴市田中町3-3,,35.482172657450114,135.417535798811310,0773-63-5600,0773-63-5601,8210002014309,有限会社グっとサポート,2672700693,,,,https://g-support-takahama.com/service-list/coco-garden/,,,,
262072,2672800493,京都府,城陽市,介護付き高齢者住宅寺田ホーム,カイゴツキコウレイシャジュウタクテラダホーム,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府城陽市寺田尺後40番4,,34.855596731458940,135.772998795106470,0774-34-3462,0774-34-4563,4130005006769,医療法人仁心会（社団）,2672800493,,,0,,,,,
262081,2673100372,京都府,向日市,チャームスイート向日町,チャームスイートムコウマチ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府向日市寺戸町渋川16番,,34.952437200000000,135.708113500000000,075-935-6000,075-935-6001,5120001109492,株式会社チャーム・ケア・コーポレーション,2673100372,,,0,https://www.charmcc.jp/home/charmsuite_mukoumachi/,,,,
262099,2673000622,京都府,長岡京市,チャーム長岡天神,チャームナガオカテンジン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府長岡京市井ノ内広海道３５番地１,,34.942327600000000,135.685222200000000,075-956-5222,075-956-5223,5120001109492,株式会社チャーム・ケア・コーポレーション,2673000622,,,0,http://www.charmcc.jp,,,,
262137,2673400202,京都府,南丹市,GoodLife栄広園,グッドライフエイコウエン,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,京都府南丹市南広瀬八反田5-1,,35.073725200000000,135.529551999999970,0771-42-5353,0771-42-5454,1130001050220,株式会社ＴＬＰ,2673400202,,,59,https://eikouen-kyoto.com/,,,,
271021,2775202977,大阪府,大阪市都島区,ブランシエールケア都島,ブランシエールケアミヤコジマ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,大阪府大阪市都島区善源寺町二丁目2番88ブランシエールケア都島,ブランシエールケア都島,34.713410300000020,135.525847200000000,06-6924-8161,06-6924-1271,6011101043939,株式会社長谷工シニアウェルデザイン,2775202977,,,,https://www.haseko-senior.co.jp/home/miyakojima/,,,,
271039,2770201933,大阪府,大阪市福島区,ソーシャルケア福島,ソーシャルケア,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,大阪府大阪市福島区吉野5-12-25ソーシャルケア福島,ソーシャルケア福島,34.688074700000000,135.468599000000000,06-6464-2323,06-6464-2334,7120001237085,株式会社ソーシャルケア,2770201933,,,0,,,,,
271071,2770402069,大阪府,大阪市港区,ソーシャルコート磯路,ソーシャルコートイソジ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,大阪府大阪市港区磯路3-13-15,,34.664707900000025,135.455580999999970,06-6577-5290,06-6577-5291,9140001024777,株式会社ソーシャルライフ,2770402069,,,0,,,,,
271110,2774302786,大阪府,大阪市浪速区,ココファン桜川,ココファンサクラガワ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,大阪府大阪市浪速区稲荷２丁目４番６号,,34.664526200000000,135.490375600000000,06-6568-1157,06-6568-1158,3010701020722,株式会社学研ココファン,2774302786,,,0,http://www.cocofump.co.jp/,,,,
271136,2771002272,大阪府,大阪市西淀川区,サービス付き高齢者向け住宅リバーサイドふよう,サービスツキコウレイシャムケジュウタクリバーサイドフヨウ,特定施設入居者生活介護（有料老人ホーム（サービス付き高齢者向け住宅））,大阪府大阪市西淀川区福町二丁目11番5号リバーサイドふよう,リバーサイドふよう,34.695799100000000,135.442781500000020,06-6473-2101,06-6473-2108,7120905003608,社会福祉法人芙蓉福祉会,2771002272,,,0,,,,,
